id,marca,modelo,versao,ano_modelo,km,preco_antigo,novo_preco,parcela,cidade,estado,link,data_extracao
412,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,80177.0,0.0,67700,1.0,Ribeirão Preto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094917,2026-03-27 18:02:57
413,Fiat,Argo,1.0 6v Flex,2023/2023,55242.0,0.0,67700,1.0,São Paulo Ermano Marchetti,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/956500,2026-03-27 18:02:57
414,Fiat,Mobi,Trekking 1.0 Flex 5p.,2024/2025,54885.0,0.0,67700,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120786,2026-03-27 18:02:57
415,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,64676.0,0.0,67700,1.0,Campinas Orosimbo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1093352,2026-03-27 18:02:57
416,Volkswagen,Voyage,1.0 Flex 12v 4p,2022/2023,34513.0,0.0,67700,1.0,Campinas Orosimbo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Volkswagen/Voyage/921827,2026-03-27 18:02:57
417,Fiat,Mobi,Trekking 1.0 Flex 5p.,2024/2025,53836.0,0.0,67700,1.0,Auto Shopping Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1114291,2026-03-27 18:02:57
418,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,90886.0,0.0,67700,1.0,Guarulhos Timoteo Penteado,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094401,2026-03-27 18:02:57
419,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,70027.0,0.0,67700,1.0,Campinas Itapura,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094479,2026-03-27 18:02:57
420,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,68505.0,0.0,67800,1.0,Betim,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/907312,2026-03-27 18:02:57
421,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,63051.0,0.0,67800,1.0,Belo Horizonte Cristiano Machado,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/883524,2026-03-27 18:02:57
422,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,56510.0,0.0,67800,1.0,Salvador Paralela,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1044500,2026-03-27 18:02:57
423,Fiat,Argo,1.0 6v Flex,2024/2024,32938.0,0.0,67900,1.0,Betim,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1082103,2026-03-27 18:02:57
424,Fiat,Argo,1.0 6v Flex,2023/2024,47722.0,0.0,67900,1.0,Contagem Babita Camargo,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/967163,2026-03-27 18:02:57
425,Chevrolet,Onix,Hatch Lt 1.0 12v Flex 5p Mec.,2022/2023,66026.0,0.0,67900,1.0,Feira de Santana,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/854067,2026-03-27 18:02:57
426,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2024/2024,53905.0,0.0,67900,1.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1070236,2026-03-27 18:02:57
427,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2023/2024,40342.0,0.0,68000,1.0,São Paulo Vila Guilherme,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/957955,2026-03-27 18:02:57
428,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2023/2024,49761.0,0.0,68000,1.0,São Paulo Vila Carrão,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/957969,2026-03-27 18:02:57
429,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2023/2024,40158.0,0.0,68000,1.0,Campinas Itapura,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/957961,2026-03-27 18:02:57
430,Hyundai,Hb20,Evolution Bluelink 1.0 Flex 12v Mec,2022/2022,56446.0,0.0,68100,1.0,Contagem Babita Camargo,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/817846,2026-03-27 18:02:57
431,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,44462.0,0.0,68100,1.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1044506,2026-03-27 18:02:57
432,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,60539.0,0.0,68100,1.0,São Leopoldo,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968315,2026-03-27 18:02:57
433,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,75082.0,0.0,68100,1.0,Serra,ES,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091102,2026-03-27 18:02:57
434,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,67537.0,0.0,68100,1.0,Campinas Orosimbo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1007539,2026-03-27 18:02:57
435,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,63002.0,0.0,68100,1.0,Suzano,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1041526,2026-03-27 18:02:57
436,Renault,Kwid,Outsider 1.0 Flex 12v 5p Mec.,2024/2025,11691.0,0.0,68100,1.0,Suzano,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1238850,2026-03-27 18:02:57
437,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,70901.0,0.0,68100,1.0,Porto Alegre Ipiranga,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091183,2026-03-27 18:02:57
438,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,61685.0,0.0,68200,1.0,São José dos Campos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/892438,2026-03-27 18:02:57
439,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,77011.0,0.0,68200,1.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968325,2026-03-27 18:02:57
440,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,61158.0,0.0,68200,1.0,João Pessoa Brisamar,PB,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/900214,2026-03-27 18:02:57
441,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,77632.0,0.0,68200,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/883504,2026-03-27 18:02:57
442,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,84112.0,0.0,68200,1.0,Auto Shopping Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/952217,2026-03-27 18:02:57
443,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,70857.0,0.0,68200,1.0,Rio de Janeiro Barra da Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/915870,2026-03-27 18:02:57
444,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,70611.0,0.0,68200,1.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/900749,2026-03-27 18:02:57
445,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,63927.0,0.0,68200,1.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/915855,2026-03-27 18:02:57
446,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,68613.0,0.0,68200,1.0,Campinas Amoreiras,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/883602,2026-03-27 18:02:57
447,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2023/2024,20089.0,0.0,68400,1.0,Rio de Janeiro Recreio dos Bandeirantes,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/957989,2026-03-27 18:02:57
448,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,64423.0,0.0,68400,1.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091105,2026-03-27 18:02:57
449,Fiat,Mobi,Trekking 1.0 Flex 5p.,2024/2025,35486.0,0.0,68400,1.0,São Bernardo Pereira Barreto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120083,2026-03-27 18:02:57
450,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,64309.0,0.0,68400,1.0,São Paulo São Miguel,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1093308,2026-03-27 18:02:57
451,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,61635.0,0.0,68400,1.0,São José dos Campos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091181,2026-03-27 18:02:57
452,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,69665.0,0.0,68400,1.0,São Paulo Gastão Vidigal,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091192,2026-03-27 18:02:57
453,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,54951.0,0.0,68400,1.0,Maringá,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/883548,2026-03-27 18:02:57
454,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,66790.0,0.0,68400,1.0,São Paulo São Miguel,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094217,2026-03-27 18:02:57
455,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,61715.0,0.0,68400,1.0,Jundiaí,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094265,2026-03-27 18:02:57
456,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,59006.0,0.0,68400,1.0,Londrina,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/883613,2026-03-27 18:02:57
457,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,81021.0,0.0,68500,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/1002746,2026-03-27 18:02:57
458,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2023,47161.0,0.0,68500,1.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/932438,2026-03-27 18:02:57
459,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,71530.0,0.0,68600,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968808,2026-03-27 18:02:57
460,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,74860.0,0.0,68600,1.0,São Paulo São Miguel,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/979975,2026-03-27 18:02:57
461,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,61923.0,0.0,68600,1.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094236,2026-03-27 18:02:57
462,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,63308.0,0.0,68600,1.0,Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094405,2026-03-27 18:02:57
463,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,76772.0,0.0,68700,1.0,Auto Shopping Show Auto Mall,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968724,2026-03-27 18:02:57
464,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,51901.0,0.0,68700,1.0,Porto Alegre Ipiranga,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1041929,2026-03-27 18:02:57
465,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,57105.0,0.0,68700,1.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1037109,2026-03-27 18:02:57
466,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2024,36494.0,0.0,68700,1.0,Aparecida de Goiânia,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1124688,2026-03-27 18:02:57
467,Fiat,Mobi,Trekking 1.0 Flex 5p.,2024/2025,45755.0,0.0,68800,1.0,São José dos Pinhais,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120093,2026-03-27 18:02:57
468,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,70588.0,0.0,68900,1.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/962021,2026-03-27 18:02:57
469,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,62789.0,0.0,68900,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094950,2026-03-27 18:02:57
470,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,73511.0,0.0,68900,1.0,São Paulo São Miguel,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968834,2026-03-27 18:02:57
471,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,69655.0,0.0,68900,1.0,Curitiba Floriano,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091404,2026-03-27 18:02:57
472,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,63000.0,0.0,68900,1.0,Santos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968527,2026-03-27 18:02:57
473,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,66367.0,0.0,68900,1.0,Curitiba Floriano,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1093388,2026-03-27 18:02:57
474,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,64171.0,0.0,68900,1.0,Curitiba Floriano,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094429,2026-03-27 18:02:57
475,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,62987.0,0.0,68900,1.0,Santos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/915858,2026-03-27 18:02:57
476,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,68188.0,72990.0,68990,1.0,Auto Shopping Mundo Car,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1099575,2026-03-27 18:02:57
477,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,83459.0,72990.0,68990,1.0,Auto Shopping Passeio das Águas,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071358,2026-03-27 18:02:57
478,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,72656.0,72990.0,68990,1.0,Guarulhos Timoteo Penteado,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1100324,2026-03-27 18:02:57
479,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,77003.0,72990.0,68990,1.0,Auto Shopping Bandeirantes,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1003193,2026-03-27 18:02:57
480,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,75252.0,72990.0,68990,1.0,São Carlos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105400,2026-03-27 18:02:57
481,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,77233.0,72990.0,68990,1.0,São Paulo Gastão Vidigal,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071618,2026-03-27 18:02:57
482,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,77296.0,72990.0,68990,1.0,Sorocaba,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1100809,2026-03-27 18:02:57
483,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,74504.0,72990.0,68990,1.0,Auto Shopping Passeio das Águas,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1079230,2026-03-27 18:02:57
484,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,69200.0,72990.0,68990,1.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103451,2026-03-27 18:02:57
485,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,78631.0,72990.0,68990,1.0,Osasco,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1061162,2026-03-27 18:02:57
486,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,88980.0,72990.0,68990,1.0,Bauru,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1078673,2026-03-27 18:02:57
487,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,74194.0,72990.0,68990,1.0,Santo André,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1024719,2026-03-27 18:02:57
488,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,78685.0,72990.0,68990,1.0,São Carlos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1007726,2026-03-27 18:02:57
489,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,65608.0,72990.0,68990,1.0,Ribeirão Preto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1104381,2026-03-27 18:02:57
490,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,82073.0,72990.0,68990,1.0,Auto Shopping Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/956880,2026-03-27 18:02:57
491,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,76018.0,72990.0,68990,1.0,Belo Horizonte Cristiano Machado,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071524,2026-03-27 18:02:57
492,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,76686.0,72990.0,68990,1.0,Auto Shopping Bandeirantes,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1100701,2026-03-27 18:02:57
493,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,73206.0,72990.0,68990,1.0,Sorocaba Dom Aguirre,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1099865,2026-03-27 18:02:57
494,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,71332.0,72990.0,68990,1.0,São Paulo Nações Unidas,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1003891,2026-03-27 18:02:57
495,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,70454.0,72990.0,68990,1.0,Sorocaba,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1104950,2026-03-27 18:02:57
496,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,61569.0,0.0,69000,1.0,Mogi das Cruzes,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/1040262,2026-03-27 18:02:57
497,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,65665.0,0.0,69000,1.0,Auto Shopping Autonomistas,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/1040263,2026-03-27 18:02:57
498,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,68148.0,0.0,69000,1.0,Jundiaí,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/1063558,2026-03-27 18:02:57
499,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,59969.0,0.0,69100,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/1063561,2026-03-27 18:02:57
500,Fiat,Argo,1.0 6v Flex,2023/2024,41925.0,0.0,69100,1.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/979073,2026-03-27 18:02:57
501,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,61692.0,0.0,69100,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/952259,2026-03-27 18:02:57
502,Fiat,Argo,1.0 6v Flex,2022/2023,42094.0,0.0,69100,1.0,Santos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/892046,2026-03-27 18:02:57
503,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,53926.0,0.0,69100,1.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/966446,2026-03-27 18:02:57
504,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,59158.0,0.0,69200,1.0,Auto Shopping Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091294,2026-03-27 18:02:57
505,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,57226.0,0.0,69200,1.0,São Paulo Penha,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1017293,2026-03-27 18:02:57
506,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2023/2024,21255.0,0.0,69300,1.0,São Paulo Vila Ema,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/957959,2026-03-27 18:02:57
507,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2024,44558.0,0.0,69300,1.0,Contagem Babita Camargo,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1088661,2026-03-27 18:02:57
508,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,66762.0,0.0,69300,1.0,Maringá,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/968886,2026-03-27 18:02:57
509,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,51462.0,0.0,69300,1.0,Auto Shopping São Gonçalo,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091406,2026-03-27 18:02:57
510,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,58621.0,0.0,69300,1.0,Rio de Janeiro Recreio dos Bandeirantes,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091440,2026-03-27 18:02:57
511,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,46695.0,0.0,69400,1.0,Rio de Janeiro Barra da Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1037073,2026-03-27 18:02:57
512,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,44561.0,0.0,69400,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1037549,2026-03-27 18:02:57
513,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,60820.0,0.0,69500,1.0,Uberlândia,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094200,2026-03-27 18:02:57
514,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,58927.0,0.0,69500,1.0,Ribeirão Preto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091182,2026-03-27 18:02:57
515,Fiat,Argo,Drive 1.0 6v Flex,2024/2024,76669.0,0.0,69500,1.0,Americana,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1093513,2026-03-27 18:02:57
516,Chevrolet,Onix,Hatch 1.0 12v Flex 5p Mec.,2023/2024,46800.0,0.0,69500,1.0,Salvador Paralela,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Chevrolet/Onix/1057047,2026-03-27 18:02:57
517,Fiat,Argo,Drive 1.0 6v Flex,2024/2024,81400.0,0.0,69500,1.0,Auto Shopping Bandeirantes,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1091556,2026-03-27 18:02:57
518,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,53726.0,0.0,69500,1.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/962045,2026-03-27 18:02:57
519,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,58788.0,0.0,69500,1.0,Santo André,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1093168,2026-03-27 18:02:57
520,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,66457.0,0.0,69500,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094941,2026-03-27 18:02:57
521,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,66457.0,0.0,69500,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094941,2026-03-27 18:02:57
522,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2023/2024,54935.0,0.0,69500,1.0,Campinas Shopping Dom Pedro,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/998223,2026-03-27 18:02:57
