id,marca,modelo,versao,ano_modelo,km,preco_antigo,novo_preco,parcela,cidade,estado,link,data_extracao
708,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,36058.0,0.0,72400,1.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1091159,2026-03-29 05:21:37
709,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,46410.0,0.0,72400,1.0,Ribeirão Preto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193914,2026-03-29 05:21:37
710,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,44606.0,0.0,72400,1.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1179884,2026-03-29 05:21:37
711,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,49220.0,0.0,72400,1.0,Auto Shopping Raposo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193917,2026-03-29 05:21:37
712,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,54664.0,0.0,72400,1.0,Brasília SIA,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193800,2026-03-29 05:21:37
713,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,20964.0,0.0,72400,1.0,Salvador Paralela,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094250,2026-03-29 05:21:37
714,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,42444.0,0.0,72400,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/954460,2026-03-29 05:21:37
715,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,38672.0,0.0,72400,1.0,Feira de Santana,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1093281,2026-03-29 05:21:37
716,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,45098.0,0.0,72400,1.0,São Paulo Vila Carrão,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180167,2026-03-29 05:21:37
717,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,45616.0,0.0,72400,1.0,Campinas Orosimbo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1179669,2026-03-29 05:21:37
718,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,40500.0,0.0,72400,1.0,São Paulo Eliseu de Almeida,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193665,2026-03-29 05:21:37
719,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,48941.0,0.0,72400,1.0,Americana,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180502,2026-03-29 05:21:37
720,Citroen,C4,Cactus Live 1.6 16v Flex Aut.,2021/2022,43310.0,0.0,72400,0.0,São Bernardo Pereira Barreto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Citroen/C4/723027,2026-03-29 05:21:37
721,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,48114.0,0.0,72400,1.0,São José dos Campos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1199369,2026-03-29 05:21:37
722,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,47931.0,0.0,72400,1.0,Niterói,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180516,2026-03-29 05:21:37
723,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,86396.0,0.0,72400,1.0,Porto Alegre Ipiranga,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1225172,2026-03-29 05:21:37
724,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,42553.0,0.0,72400,1.0,Auto Shopping Autonomistas,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180748,2026-03-29 05:21:37
725,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,42285.0,0.0,72400,1.0,São Paulo Penha,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180710,2026-03-29 05:21:37
726,Fiat,Argo,Drive 1.0 6v Flex,2022/2023,23836.0,0.0,72400,1.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/919317,2026-03-29 05:21:37
727,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,48943.0,0.0,72500,1.0,Uberlândia,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193926,2026-03-29 05:21:37
728,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,70175.0,0.0,72500,1.0,Auto Shopping Passeio das Águas,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1069880,2026-03-29 05:21:37
729,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,33494.0,0.0,72500,1.0,Auto Shopping Fórmula,MT,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1182702,2026-03-29 05:21:37
730,Hyundai,Hb20S,Comfort 1.0 Flex 12v Mec.,2023/2023,53881.0,0.0,72500,1.0,Campinas Itapura,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Hyundai/Hb20S/933119,2026-03-29 05:21:37
731,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2024,53365.0,0.0,72500,1.0,Teresina,PI,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1071960,2026-03-29 05:21:37
732,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,45271.0,0.0,72500,1.0,Uberlândia,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193355,2026-03-29 05:21:37
733,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,53513.0,0.0,72600,1.0,Rio de Janeiro Barra da Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/1022062,2026-03-29 05:21:37
734,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,61081.0,0.0,72600,1.0,Rio de Janeiro Duque de Caxias,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1104648,2026-03-29 05:21:37
735,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,69465.0,0.0,72600,1.0,Rio de Janeiro Vila Valqueire,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105236,2026-03-29 05:21:37
736,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2024,25000.0,0.0,72600,1.0,Santos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1094278,2026-03-29 05:21:37
737,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,53332.0,0.0,72700,1.0,Campinas Itapura,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1007723,2026-03-29 05:21:37
738,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,52926.0,0.0,72700,1.0,São Paulo Vila Guilherme,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071554,2026-03-29 05:21:37
739,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,52414.0,0.0,72700,1.0,Vitória,ES,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071097,2026-03-29 05:21:37
740,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,45645.0,0.0,72700,1.0,Campo Grande,MS,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180646,2026-03-29 05:21:37
741,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2023,37101.0,0.0,72700,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/962033,2026-03-29 05:21:37
742,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,51542.0,0.0,72700,1.0,Auto Shopping São Gonçalo,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103449,2026-03-29 05:21:37
743,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,57053.0,0.0,72700,1.0,Rio de Janeiro Vila Valqueire,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103892,2026-03-29 05:21:37
744,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,50757.0,0.0,72700,1.0,Rio de Janeiro Vila Valqueire,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105490,2026-03-29 05:21:37
745,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,52063.0,0.0,72700,1.0,Rio de Janeiro Intendente Magalhães,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1083156,2026-03-29 05:21:37
746,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,50113.0,0.0,72700,1.0,Americana,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1068020,2026-03-29 05:21:37
747,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,44620.0,0.0,72700,1.0,Recife Imbiribeira,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1182690,2026-03-29 05:21:37
748,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,52363.0,0.0,72700,1.0,Rio de Janeiro Intendente Magalhães,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105168,2026-03-29 05:21:37
749,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,40961.0,0.0,72700,1.0,Feira de Santana,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180601,2026-03-29 05:21:37
750,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,58435.0,0.0,72700,1.0,São Paulo Miguel Estefano,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/976934,2026-03-29 05:21:37
751,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,59667.0,0.0,72700,1.0,Rio de Janeiro Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105319,2026-03-29 05:21:37
752,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55394.0,0.0,72700,1.0,Rio de Janeiro Duque de Caxias,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105106,2026-03-29 05:21:37
753,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,73687.0,0.0,72700,1.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1062140,2026-03-29 05:21:37
754,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,49249.0,0.0,72700,1.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1199728,2026-03-29 05:21:37
755,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,50060.0,0.0,72700,1.0,Rio de Janeiro Av. das Américas,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103548,2026-03-29 05:21:37
756,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,50630.0,0.0,72700,1.0,São Paulo Vila Carrão,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103433,2026-03-29 05:21:37
757,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,58337.0,0.0,72700,1.0,Rio de Janeiro Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1104687,2026-03-29 05:21:37
758,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55095.0,0.0,72700,1.0,Rio de Janeiro Vila Valqueire,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103532,2026-03-29 05:21:37
759,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,56903.0,0.0,72700,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105412,2026-03-29 05:21:37
760,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,52119.0,0.0,72700,1.0,Serra,ES,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103455,2026-03-29 05:21:37
761,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,41760.0,0.0,72700,1.0,Várzea Grande,MT,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1194119,2026-03-29 05:21:37
762,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55863.0,0.0,72700,1.0,Santo André,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105154,2026-03-29 05:21:37
763,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55933.0,0.0,72700,1.0,Santo André,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103961,2026-03-29 05:21:37
764,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,49089.0,0.0,72700,1.0,Cuiabá,MT,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1193712,2026-03-29 05:21:37
765,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,56858.0,0.0,72700,1.0,Rio de Janeiro Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105263,2026-03-29 05:21:37
766,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55366.0,0.0,72700,1.0,Rio de Janeiro Av. das Américas,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103608,2026-03-29 05:21:37
767,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,43958.0,0.0,72700,1.0,Curitiba Floriano,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1179834,2026-03-29 05:21:37
768,Renault,Logan,Zen Flex 1.0 12v 4p Mec.,2024/2025,43313.0,0.0,72700,1.0,São Leopoldo,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Renault/Logan/1180617,2026-03-29 05:21:37
769,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,59997.0,0.0,72700,1.0,Rio de Janeiro Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1099644,2026-03-29 05:21:37
770,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55202.0,0.0,72700,1.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1099951,2026-03-29 05:21:37
771,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,53777.0,0.0,72700,1.0,Rio de Janeiro Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105265,2026-03-29 05:21:37
772,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,55182.0,0.0,72700,1.0,Rio de Janeiro Barra da Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103469,2026-03-29 05:21:37
773,Fiat,Cronos,Drive 1.3 8v Flex,2022/2023,70272.0,0.0,72700,1.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Fiat/Cronos/900236,2026-03-29 05:21:37
774,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,76062.0,0.0,72800,1.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1113763,2026-03-29 05:21:37
775,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,62310.0,0.0,72800,1.0,Belo Horizonte Cristiano Machado,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1106436,2026-03-29 05:21:37
776,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,75775.0,0.0,72800,1.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1082692,2026-03-29 05:21:37
777,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,63698.0,0.0,72800,1.0,Curitiba Floriano,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1221281,2026-03-29 05:21:37
778,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2024,66402.0,0.0,72800,1.0,Contagem Babita Camargo,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1026947,2026-03-29 05:21:37
779,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2023/2024,52796.0,0.0,72800,1.0,Jundiaí,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/969541,2026-03-29 05:21:37
780,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,45585.0,0.0,72800,1.0,São Paulo Vila Carrão,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1182897,2026-03-29 05:21:37
781,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,64095.0,0.0,72800,1.0,Rio de Janeiro Av. das Américas,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1106388,2026-03-29 05:21:37
782,Fiat,Argo,1.0 6v Flex,2024/2025,42504.0,0.0,72800,1.0,Auto Shopping Campina,PB,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1241813,2026-03-29 05:21:37
783,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,39282.0,0.0,72800,1.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1182711,2026-03-29 05:21:37
784,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,84225.0,0.0,72800,1.0,Auto Shopping Show Auto Mall,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1082752,2026-03-29 05:21:37
785,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,89010.0,0.0,72800,1.0,Rio de Janeiro Barra da Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1059520,2026-03-29 05:21:37
786,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,76603.0,0.0,72800,1.0,São José do Rio Preto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071388,2026-03-29 05:21:37
787,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,46340.0,0.0,72800,1.0,Mogi das Cruzes,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1199001,2026-03-29 05:21:37
788,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2024,15098.0,0.0,72900,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1098874,2026-03-29 05:21:37
789,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,33472.0,0.0,72900,1.0,Maceió,AL,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1199056,2026-03-29 05:21:37
790,Hyundai,Hb20,Sense Plus 1.0 Flex 12v Mec.,2024/2025,31951.0,0.0,72900,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1119994,2026-03-29 05:21:37
791,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,68324.0,0.0,72900,1.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1081789,2026-03-29 05:21:37
792,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,64638.0,0.0,72900,1.0,Betim,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1104678,2026-03-29 05:21:37
793,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,79357.0,0.0,72900,1.0,Auto Shopping Portal,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1109766,2026-03-29 05:21:37
794,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2024/2025,43152.0,0.0,72900,1.0,João Pessoa Brisamar,PB,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/1221045,2026-03-29 05:21:37
795,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,66349.0,0.0,72900,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103620,2026-03-29 05:21:37
796,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,63179.0,0.0,72900,1.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/992630,2026-03-29 05:21:37
797,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,82033.0,0.0,72900,1.0,Auto Shopping Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1098637,2026-03-29 05:21:37
798,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,63999.0,0.0,72900,1.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1099882,2026-03-29 05:21:37
799,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,74988.0,0.0,72900,1.0,São José dos Pinhais,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1105367,2026-03-29 05:21:37
800,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,63156.0,0.0,72900,1.0,Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1103521,2026-03-29 05:21:37
801,Hyundai,Creta,Plat. Safety 1.0 Tb 12v Flex Aut.,2024/2025,42894.0,0.0,148100,2.0,São Paulo Nações Unidas,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Hyundai/Creta/1131095,2026-03-29 05:21:37
802,Toyota,Corolla Cross,Xre 2.0 16v Flex Aut.,2024/2024,54864.0,0.0,148400,2.0,João Pessoa Brisamar,PB,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Toyota/Corolla Cross/1095493,2026-03-29 05:21:37
803,Jeep,Compass,Long. T270 1.3 Tb 4x2 Flex Aut.,2024/2024,16006.0,0.0,148500,2.0,Campinas Shopping Dom Pedro,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Jeep/Compass/1102459,2026-03-29 05:21:37
804,Volkswagen,Taos,Comfortline 1.4 250 Tsi Flex Aut.,2024/2024,44851.0,0.0,148700,2.0,São Paulo Gastão Vidigal,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Volkswagen/Taos/1158141,2026-03-29 05:21:37
805,Toyota,Corolla,Xei 2.0 Flex 16v Aut.,2024/2024,48379.0,0.0,148800,2.0,Jundiaí,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Toyota/Corolla/1095350,2026-03-29 05:21:37
806,Volkswagen,Taos,Comfortline 1.4 250 Tsi Flex Aut.,2024/2024,47675.0,0.0,148900,2.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Volkswagen/Taos/1170594,2026-03-29 05:21:37
807,Volkswagen,Taos,Comfortline 1.4 250 Tsi Flex Aut.,2024/2024,39255.0,0.0,148900,2.0,Rio de Janeiro Av. das Américas,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Volkswagen/Taos/1158117,2026-03-29 05:21:37
808,Fiat,Toro,Volcano 2.0 16v 4x4 Tb Diesel Aut.,2024/2024,63031.0,0.0,149500,2.0,Betim,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Toro/1097459,2026-03-29 05:21:37
809,Citroen,Jumpy,Cargo 1.5 Turbo Diesel,2023/2024,92691.0,0.0,150000,2.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Utilitario/Citroen/Jumpy/1040576,2026-03-29 05:21:37
810,Volkswagen,Taos,Comfortline 1.4 250 Tsi Flex Aut.,2023/2024,25165.0,0.0,150000,2.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Volkswagen/Taos/1088650,2026-03-29 05:21:37
811,Jeep,Compass,Long. T270 1.3 Tb 4x2 Flex Aut.,2025/2025,29562.0,0.0,150500,2.0,Manaus,AM,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Jeep/Compass/1248824,2026-03-29 05:21:37
812,Jeep,Compass,Long. T270 1.3 Tb 4x2 Flex Aut.,2025/2025,41713.0,0.0,151300,2.0,São Leopoldo,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Jeep/Compass/1248799,2026-03-29 05:21:37
813,Jeep,Compass,Long. T270 1.3 Tb 4x2 Flex Aut.,2025/2025,43226.0,0.0,151300,2.0,Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Jeep/Compass/1248810,2026-03-29 05:21:37
814,Jeep,Compass,Limited T270 1.3 Tb 4x2 Flex Aut,2023/2024,64899.0,0.0,152100,2.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Jeep/Compass/1024978,2026-03-29 05:21:37
815,Toyota,Corolla,Xei 2.0 Flex 16v Aut.,2023/2024,30611.0,0.0,152400,2.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Toyota/Corolla/1003629,2026-03-29 05:21:37
816,Jeep,Compass,Long. T270 1.3 Tb 4x2 Flex Aut.,2025/2025,47504.0,0.0,152700,2.0,São Paulo Aricanduva,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Jeep/Compass/1248856,2026-03-29 05:21:37
817,Volkswagen,T-Cross,Hig. 250 Tsi 1.4 Flex 16v 5p Aut,2024/2025,31358.0,0.0,153200,2.0,Limeira,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/SUV/Volkswagen/T-Cross/1182364,2026-03-29 05:21:37
